"Gene_stable_ID","Gene_name","Gene_description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000171811","CFAP46","cilia and flagella associated protein 46 [Source:HGNC Symbol;Acc:HGNC:25247]",247.578832849256,0.480718312399739,0.417533250359197,1.15132941385192,0.249596740719284,0.48984179383386
"ENSG00000108176","DNAJC12","DnaJ heat shock protein family (Hsp40) member C12 [Source:HGNC Symbol;Acc:HGNC:28908]",152.513237374038,0.599732310544755,0.520933649993257,1.15126429354778,0.249623521990735,0.48985538586012
"ENSG00000163364","LINC01116","long intergenic non-protein coding RNA 1116 [Source:HGNC Symbol;Acc:HGNC:49259]",77.0532380573683,-0.842513495016622,0.731863572210053,-1.15118927489782,0.249654376528841,0.48987696837215
"ENSG00000135426","TESPA1","thymocyte expressed, positive selection associated 1 [Source:HGNC Symbol;Acc:HGNC:29109]",22.7784695885112,-1.69829042654631,1.47538927800877,-1.15107955023122,0.249699510158019,0.489926277580792
"ENSG00000129521","EGLN3","egl-9 family hypoxia inducible factor 3 [Source:HGNC Symbol;Acc:HGNC:14661]",45.3855519129337,0.979737244648998,0.851181859642721,1.15103163154844,0.249719222592455,0.489926277580792
"ENSG00000175592","FOSL1","FOS like 1, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:13718]",7326.11499991304,-0.266388126826344,0.231454585470035,-1.15093043538268,0.249760855497707,0.489968993796431
"ENSG00000164112","SMIM43","small integral membrane protein 43 [Source:HGNC Symbol;Acc:HGNC:55077]",960.847310699568,0.318474902385054,0.27678723143197,1.15061269530899,0.249891607801302,0.490085930383938
"ENSG00000122970","IFT81","intraflagellar transport 81 [Source:HGNC Symbol;Acc:HGNC:14313]",1651.57296106357,-0.316655277455372,0.275222788884795,-1.15054163479144,0.2499208562523,0.490085930383938
"ENSG00000167799","NUDT8","nudix hydrolase 8 [Source:HGNC Symbol;Acc:HGNC:8055]",54.7434245655349,-0.845363481322442,0.734775779564604,-1.15050537161604,0.249935783067245,0.490085930383938
"ENSG00000137996","RTCA","RNA 3'-terminal phosphate cyclase [Source:HGNC Symbol;Acc:HGNC:17981]",8022.70223085854,0.247645907071646,0.215251192436692,1.15049725982113,0.249939122166787,0.490085930383938
"ENSG00000180304","OAZ2","ornithine decarboxylase antizyme 2 [Source:HGNC Symbol;Acc:HGNC:8096]",6485.79064764595,0.249561895822244,0.216925557095796,1.15044948674275,0.249958787875079,0.490085930383938
"ENSG00000138650","PCDH10","protocadherin 10 [Source:HGNC Symbol;Acc:HGNC:13404]",645.336534520716,0.330823933214232,0.287568328028439,1.15041853003198,0.249971531730724,0.490085930383938
"ENSG00000134905","CARS2","cysteinyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25695]",4857.36825933867,-0.253363879342381,0.220239915110874,-1.15039945967483,0.249979382592983,0.490085930383938
"ENSG00000259790","ANP32BP1","acidic nuclear phosphoprotein 32 family member B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:24267]",32.0136762097188,-1.11550816441072,0.969970891540657,-1.1500429282356,0.250126190749405,0.49029582488309
"ENSG00000101890","GUCY2F","guanylate cyclase 2F, retinal [Source:HGNC Symbol;Acc:HGNC:4691]",30.3022979260738,-1.36488726133894,1.18690795565042,-1.14995207070711,0.250163612577826,0.490330220537662
"ENSG00000167766","ZNF83","zinc finger protein 83 [Source:HGNC Symbol;Acc:HGNC:13158]",983.144420462438,0.327676234128775,0.285101128423956,1.149333346873,0.250418552647902,0.490746879364615
